received,host,jitter,packet_loss,avgping,minping,time,sent,maxping
1,192.168.123.2,0.000,0,0.057,0.057,19:9:42,1,0.057
1,192.168.123.2,0.000,0,0.055,0.055,19:9:43,1,0.055
1,192.168.123.2,0.000,0,0.055,0.055,19:9:44,1,0.055
1,192.168.123.2,0.000,0,0.095,0.095,19:9:45,1,0.095
1,192.168.123.2,0.000,0,0.051,0.051,19:9:46,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,19:9:47,1,0.053
1,192.168.123.2,0.000,0,0.103,0.103,19:9:48,1,0.103
1,192.168.123.2,0.000,0,0.056,0.056,19:9:49,1,0.056
1,192.168.123.2,0.000,0,0.073,0.073,19:9:50,1,0.073
1,192.168.123.2,0.000,0,0.059,0.059,19:9:51,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,19:9:52,1,0.052
1,192.168.123.2,0.000,0,0.056,0.056,19:9:54,1,0.056
1,192.168.123.2,0.000,0,0.086,0.086,19:9:55,1,0.086
1,192.168.123.2,0.000,0,0.094,0.094,19:9:56,1,0.094
1,192.168.123.2,0.000,0,0.053,0.053,19:9:57,1,0.053
1,192.168.123.2,0.000,0,0.048,0.048,19:9:58,1,0.048
1,192.168.123.2,0.000,0,0.076,0.076,19:9:59,1,0.076
1,192.168.123.2,0.000,0,0.077,0.077,19:10:0,1,0.077
1,192.168.123.2,0.000,0,0.060,0.060,19:10:1,1,0.060
1,192.168.123.2,0.000,0,0.060,0.060,19:10:2,1,0.060
1,192.168.123.2,0.000,0,0.051,0.051,19:10:3,1,0.051
1,192.168.123.2,0.000,0,0.080,0.080,19:10:4,1,0.080
1,192.168.123.2,0.000,0,0.054,0.054,19:10:5,1,0.054
1,192.168.123.2,0.000,0,0.093,0.093,19:10:6,1,0.093
1,192.168.123.2,0.000,0,0.057,0.057,19:10:7,1,0.057
1,192.168.123.2,0.000,0,0.052,0.052,19:10:8,1,0.052
1,192.168.123.2,0.000,0,0.097,0.097,19:10:9,1,0.097
1,192.168.123.2,0.000,0,0.062,0.062,19:10:10,1,0.062
1,192.168.123.2,0.000,0,0.054,0.054,19:10:11,1,0.054
1,192.168.123.2,0.000,0,0.077,0.077,19:10:12,1,0.077
1,192.168.123.2,0.000,0,0.065,0.065,19:10:13,1,0.065
1,192.168.123.2,0.000,0,0.055,0.055,19:10:14,1,0.055
1,192.168.123.2,0.000,0,0.075,0.075,19:10:15,1,0.075
1,192.168.123.2,0.000,0,0.051,0.051,19:10:16,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,19:10:17,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,19:10:18,1,0.050
1,192.168.123.2,0.000,0,0.053,0.053,19:10:19,1,0.053
1,192.168.123.2,0.000,0,0.057,0.057,19:10:20,1,0.057
1,192.168.123.2,0.000,0,0.050,0.050,19:10:21,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:10:22,1,0.051
1,192.168.123.2,0.000,0,0.058,0.058,19:10:23,1,0.058
1,192.168.123.2,0.000,0,0.051,0.051,19:10:24,1,0.051
1,192.168.123.2,0.000,0,0.056,0.056,19:10:25,1,0.056
1,192.168.123.2,0.000,0,0.053,0.053,19:10:26,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:10:27,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,19:10:28,1,0.049
1,192.168.123.2,0.000,0,0.124,0.124,19:10:29,1,0.124
1,192.168.123.2,0.000,0,0.061,0.061,19:10:30,1,0.061
1,192.168.123.2,0.000,0,0.057,0.057,19:10:31,1,0.057
1,192.168.123.2,0.000,0,0.049,0.049,19:10:32,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,19:10:33,1,0.051
1,192.168.123.2,0.000,0,0.058,0.058,19:10:34,1,0.058
1,192.168.123.2,0.000,0,0.057,0.057,19:10:35,1,0.057
1,192.168.123.2,0.000,0,0.051,0.051,19:10:36,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:10:37,1,0.051
1,192.168.123.2,0.000,0,0.078,0.078,19:10:38,1,0.078
1,192.168.123.2,0.000,0,0.058,0.058,19:10:39,1,0.058
1,192.168.123.2,0.000,0,0.053,0.053,19:10:40,1,0.053
1,192.168.123.2,0.000,0,0.055,0.055,19:10:41,1,0.055
1,192.168.123.2,0.000,0,0.068,0.068,19:10:42,1,0.068
1,192.168.123.2,0.000,0,0.083,0.083,19:10:43,1,0.083
1,192.168.123.2,0.000,0,0.077,0.077,19:10:44,1,0.077
1,192.168.123.2,0.000,0,0.103,0.103,19:10:45,1,0.103
1,192.168.123.2,0.000,0,0.074,0.074,19:10:46,1,0.074
1,192.168.123.2,0.000,0,0.071,0.071,19:10:47,1,0.071
1,192.168.123.2,0.000,0,0.057,0.057,19:10:48,1,0.057
1,192.168.123.2,0.000,0,0.047,0.047,19:10:49,1,0.047
1,192.168.123.2,0.000,0,0.051,0.051,19:10:50,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,19:10:51,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,19:10:52,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:10:53,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,19:10:54,1,0.053
1,192.168.123.2,0.000,0,0.055,0.055,19:10:55,1,0.055
1,192.168.123.2,0.000,0,0.084,0.084,19:10:56,1,0.084
1,192.168.123.2,0.000,0,0.056,0.056,19:10:57,1,0.056
1,192.168.123.2,0.000,0,0.051,0.051,19:10:58,1,0.051
1,192.168.123.2,0.000,0,0.052,0.052,19:10:59,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,19:11:0,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,19:11:1,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,19:11:2,1,0.052
1,192.168.123.2,0.000,0,0.058,0.058,19:11:3,1,0.058
1,192.168.123.2,0.000,0,0.068,0.068,19:11:4,1,0.068
1,192.168.123.2,0.000,0,0.062,0.062,19:11:6,1,0.062
1,192.168.123.2,0.000,0,0.097,0.097,19:11:7,1,0.097
1,192.168.123.2,0.000,0,0.074,0.074,19:11:8,1,0.074
1,192.168.123.2,0.000,0,0.056,0.056,19:11:9,1,0.056
1,192.168.123.2,0.000,0,0.059,0.059,19:11:10,1,0.059
1,192.168.123.2,0.000,0,0.062,0.062,19:11:11,1,0.062
1,192.168.123.2,0.000,0,0.052,0.052,19:11:12,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,19:11:13,1,0.049
1,192.168.123.2,0.000,0,0.068,0.068,19:11:14,1,0.068
1,192.168.123.2,0.000,0,0.061,0.061,19:11:15,1,0.061
1,192.168.123.2,0.000,0,0.053,0.053,19:11:16,1,0.053
1,192.168.123.2,0.000,0,0.050,0.050,19:11:17,1,0.050
1,192.168.123.2,0.000,0,0.060,0.060,19:11:18,1,0.060
1,192.168.123.2,0.000,0,0.053,0.053,19:11:19,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:11:20,1,0.049
1,192.168.123.2,0.000,0,0.063,0.063,19:11:21,1,0.063
1,192.168.123.2,0.000,0,0.057,0.057,19:11:22,1,0.057
1,192.168.123.2,0.000,0,0.050,0.050,19:11:23,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,19:11:24,1,0.050
1,192.168.123.2,0.000,0,0.049,0.049,19:11:25,1,0.049
1,192.168.123.2,0.000,0,0.059,0.059,19:11:26,1,0.059
1,192.168.123.2,0.000,0,0.068,0.068,19:11:27,1,0.068
1,192.168.123.2,0.000,0,0.061,0.061,19:11:28,1,0.061
1,192.168.123.2,0.000,0,0.054,0.054,19:11:29,1,0.054
1,192.168.123.2,0.000,0,0.049,0.049,19:11:30,1,0.049
1,192.168.123.2,0.000,0,0.050,0.050,19:11:31,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:11:32,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,19:11:33,1,0.055
1,192.168.123.2,0.000,0,0.093,0.093,19:11:34,1,0.093
1,192.168.123.2,0.000,0,0.060,0.060,19:11:35,1,0.060
1,192.168.123.2,0.000,0,0.079,0.079,19:11:36,1,0.079
1,192.168.123.2,0.000,0,0.122,0.122,19:11:37,1,0.122
1,192.168.123.2,0.000,0,0.050,0.050,19:11:38,1,0.050
1,192.168.123.2,0.000,0,0.048,0.048,19:11:39,1,0.048
1,192.168.123.2,0.000,0,0.050,0.050,19:11:40,1,0.050
1,192.168.123.2,0.000,0,0.059,0.059,19:11:41,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,19:11:42,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,19:11:43,1,0.050
1,192.168.123.2,0.000,0,0.088,0.088,19:11:44,1,0.088
1,192.168.123.2,0.000,0,0.051,0.051,19:11:45,1,0.051
1,192.168.123.2,0.000,0,0.070,0.070,19:11:46,1,0.070
1,192.168.123.2,0.000,0,0.059,0.059,19:11:47,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,19:11:48,1,0.052
1,192.168.123.2,0.000,0,0.285,0.285,19:11:49,1,0.285
1,192.168.123.2,0.000,0,0.047,0.047,19:11:50,1,0.047
1,192.168.123.2,0.000,0,0.057,0.057,19:11:51,1,0.057
1,192.168.123.2,0.000,0,0.073,0.073,19:11:52,1,0.073
1,192.168.123.2,0.000,0,0.085,0.085,19:11:53,1,0.085
1,192.168.123.2,0.000,0,0.077,0.077,19:11:54,1,0.077
1,192.168.123.2,0.000,0,0.167,0.167,19:11:55,1,0.167
1,192.168.123.2,0.000,0,0.069,0.069,19:11:56,1,0.069
1,192.168.123.2,0.000,0,0.055,0.055,19:11:57,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,19:11:58,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,19:11:59,1,0.054
1,192.168.123.2,0.000,0,0.057,0.057,19:12:0,1,0.057
1,192.168.123.2,0.000,0,0.052,0.052,19:12:1,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,19:12:2,1,0.050
1,192.168.123.2,0.000,0,0.061,0.061,19:12:3,1,0.061
1,192.168.123.2,0.000,0,0.048,0.048,19:12:4,1,0.048
1,192.168.123.2,0.000,0,0.072,0.072,19:12:5,1,0.072
1,192.168.123.2,0.000,0,0.066,0.066,19:12:6,1,0.066
1,192.168.123.2,0.000,0,0.062,0.062,19:12:7,1,0.062
1,192.168.123.2,0.000,0,0.079,0.079,19:12:8,1,0.079
1,192.168.123.2,0.000,0,0.053,0.053,19:12:9,1,0.053
1,192.168.123.2,0.000,0,0.055,0.055,19:12:10,1,0.055
1,192.168.123.2,0.000,0,0.048,0.048,19:12:11,1,0.048
1,192.168.123.2,0.000,0,0.100,0.100,19:12:12,1,0.100
1,192.168.123.2,0.000,0,0.057,0.057,19:12:13,1,0.057
1,192.168.123.2,0.000,0,0.049,0.049,19:12:14,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,19:12:15,1,0.053
1,192.168.123.2,0.000,0,0.061,0.061,19:12:17,1,0.061
1,192.168.123.2,0.000,0,0.078,0.078,19:12:18,1,0.078
1,192.168.123.2,0.000,0,0.096,0.096,19:12:19,1,0.096
1,192.168.123.2,0.000,0,0.095,0.095,19:12:20,1,0.095
1,192.168.123.2,0.000,0,0.061,0.061,19:12:21,1,0.061
1,192.168.123.2,0.000,0,0.068,0.068,19:12:22,1,0.068
1,192.168.123.2,0.000,0,0.051,0.051,19:12:23,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,19:12:24,1,0.055
1,192.168.123.2,0.000,0,0.050,0.050,19:12:25,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,19:12:26,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,19:12:27,1,0.055
1,192.168.123.2,0.000,0,0.087,0.087,19:12:28,1,0.087
1,192.168.123.2,0.000,0,0.100,0.100,19:12:29,1,0.100
1,192.168.123.2,0.000,0,0.056,0.056,19:12:30,1,0.056
1,192.168.123.2,0.000,0,0.083,0.083,19:12:31,1,0.083
1,192.168.123.2,0.000,0,0.246,0.246,19:12:32,1,0.246
1,192.168.123.2,0.000,0,0.077,0.077,19:12:33,1,0.077
1,192.168.123.2,0.000,0,0.052,0.052,19:12:34,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:12:35,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,19:12:36,1,0.050
1,192.168.123.2,0.000,0,0.061,0.061,19:12:37,1,0.061
1,192.168.123.2,0.000,0,0.050,0.050,19:12:38,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,19:12:39,1,0.050
1,192.168.123.2,0.000,0,0.184,0.184,19:12:40,1,0.184
1,192.168.123.2,0.000,0,0.055,0.055,19:12:41,1,0.055
1,192.168.123.2,0.000,0,0.091,0.091,19:12:42,1,0.091
1,192.168.123.2,0.000,0,0.052,0.052,19:12:43,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,19:12:44,1,0.049
1,192.168.123.2,0.000,0,0.067,0.067,19:12:45,1,0.067
1,192.168.123.2,0.000,0,0.053,0.053,19:12:46,1,0.053
1,192.168.123.2,0.000,0,0.059,0.059,19:12:47,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,19:12:48,1,0.050
1,192.168.123.2,0.000,0,0.081,0.081,19:12:49,1,0.081
1,192.168.123.2,0.000,0,0.057,0.057,19:12:50,1,0.057
1,192.168.123.2,0.000,0,0.065,0.065,19:12:51,1,0.065
1,192.168.123.2,0.000,0,0.062,0.062,19:12:52,1,0.062
1,192.168.123.2,0.000,0,0.072,0.072,19:12:53,1,0.072
1,192.168.123.2,0.000,0,0.049,0.049,19:12:54,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,19:12:55,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,19:12:56,1,0.052
1,192.168.123.2,0.000,0,0.054,0.054,19:12:57,1,0.054
1,192.168.123.2,0.000,0,0.088,0.088,19:12:58,1,0.088
1,192.168.123.2,0.000,0,0.061,0.061,19:12:59,1,0.061
1,192.168.123.2,0.000,0,0.054,0.054,19:13:0,1,0.054
1,192.168.123.2,0.000,0,0.047,0.047,19:13:1,1,0.047
1,192.168.123.2,0.000,0,0.053,0.053,19:13:2,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,19:13:3,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:13:4,1,0.049
1,192.168.123.2,0.000,0,0.054,0.054,19:13:5,1,0.054
1,192.168.123.2,0.000,0,0.050,0.050,19:13:6,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,19:13:7,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,19:13:8,1,0.052
1,192.168.123.2,0.000,0,0.097,0.097,19:13:9,1,0.097
1,192.168.123.2,0.000,0,0.051,0.051,19:13:10,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:13:11,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,19:13:12,1,0.054
1,192.168.123.2,0.000,0,0.055,0.055,19:13:13,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,19:13:14,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,19:13:15,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,19:13:16,1,0.052
1,192.168.123.2,0.000,0,0.051,0.051,19:13:17,1,0.051
1,192.168.123.2,0.000,0,0.113,0.113,19:13:18,1,0.113
1,192.168.123.2,0.000,0,0.052,0.052,19:13:19,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,19:13:20,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,19:13:21,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,19:13:22,1,0.052
1,192.168.123.2,0.000,0,0.068,0.068,19:13:23,1,0.068
1,192.168.123.2,0.000,0,0.056,0.056,19:13:24,1,0.056
1,192.168.123.2,0.000,0,0.074,0.074,19:13:25,1,0.074
1,192.168.123.2,0.000,0,0.136,0.136,19:13:26,1,0.136
1,192.168.123.2,0.000,0,0.093,0.093,19:13:27,1,0.093
1,192.168.123.2,0.000,0,0.079,0.079,19:13:28,1,0.079
1,192.168.123.2,0.000,0,0.082,0.082,19:13:29,1,0.082
1,192.168.123.2,0.000,0,0.096,0.096,19:13:31,1,0.096
1,192.168.123.2,0.000,0,0.309,0.309,19:13:32,1,0.309
1,192.168.123.2,0.000,0,0.088,0.088,19:13:33,1,0.088
1,192.168.123.2,0.000,0,0.095,0.095,19:13:34,1,0.095
1,192.168.123.2,0.000,0,0.052,0.052,19:13:35,1,0.052
1,192.168.123.2,0.000,0,0.102,0.102,19:13:36,1,0.102
1,192.168.123.2,0.000,0,0.050,0.050,19:13:37,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,19:13:38,1,0.054
1,192.168.123.2,0.000,0,0.054,0.054,19:13:39,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,19:13:40,1,0.051
1,192.168.123.2,0.000,0,0.077,0.077,19:13:41,1,0.077
1,192.168.123.2,0.000,0,0.054,0.054,19:13:42,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,19:13:43,1,0.053
1,192.168.123.2,0.000,0,0.074,0.074,19:13:44,1,0.074
1,192.168.123.2,0.000,0,0.090,0.090,19:13:45,1,0.090
1,192.168.123.2,0.000,0,0.052,0.052,19:13:46,1,0.052
1,192.168.123.2,0.000,0,0.061,0.061,19:13:47,1,0.061
1,192.168.123.2,0.000,0,0.082,0.082,19:13:48,1,0.082
1,192.168.123.2,0.000,0,0.050,0.050,19:13:49,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,19:13:50,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:13:51,1,0.052
1,192.168.123.2,0.000,0,0.061,0.061,19:13:52,1,0.061
1,192.168.123.2,0.000,0,0.098,0.098,19:13:53,1,0.098
1,192.168.123.2,0.000,0,0.057,0.057,19:13:54,1,0.057
1,192.168.123.2,0.000,0,0.063,0.063,19:13:55,1,0.063
1,192.168.123.2,0.000,0,0.052,0.052,19:13:56,1,0.052
1,192.168.123.2,0.000,0,0.059,0.059,19:13:57,1,0.059
1,192.168.123.2,0.000,0,0.055,0.055,19:13:58,1,0.055
1,192.168.123.2,0.000,0,0.050,0.050,19:13:59,1,0.050
1,192.168.123.2,0.000,0,0.090,0.090,19:14:0,1,0.090
1,192.168.123.2,0.000,0,0.063,0.063,19:14:1,1,0.063
1,192.168.123.2,0.000,0,0.083,0.083,19:14:2,1,0.083
1,192.168.123.2,0.000,0,0.074,0.074,19:14:3,1,0.074
1,192.168.123.2,0.000,0,0.065,0.065,19:14:4,1,0.065
1,192.168.123.2,0.000,0,0.050,0.050,19:14:5,1,0.050
1,192.168.123.2,0.000,0,0.075,0.075,19:14:6,1,0.075
1,192.168.123.2,0.000,0,0.051,0.051,19:14:7,1,0.051
1,192.168.123.2,0.000,0,0.065,0.065,19:14:8,1,0.065
1,192.168.123.2,0.000,0,0.073,0.073,19:14:9,1,0.073
1,192.168.123.2,0.000,0,0.069,0.069,19:14:10,1,0.069
1,192.168.123.2,0.000,0,0.052,0.052,19:14:11,1,0.052
1,192.168.123.2,0.000,0,0.055,0.055,19:14:12,1,0.055
1,192.168.123.2,0.000,0,0.095,0.095,19:14:13,1,0.095
1,192.168.123.2,0.000,0,0.099,0.099,19:14:14,1,0.099
1,192.168.123.2,0.000,0,0.092,0.092,19:14:15,1,0.092
1,192.168.123.2,0.000,0,0.081,0.081,19:14:16,1,0.081
1,192.168.123.2,0.000,0,0.048,0.048,19:14:17,1,0.048
1,192.168.123.2,0.000,0,0.075,0.075,19:14:18,1,0.075
1,192.168.123.2,0.000,0,0.073,0.073,19:14:19,1,0.073
1,192.168.123.2,0.000,0,0.108,0.108,19:14:20,1,0.108
1,192.168.123.2,0.000,0,0.049,0.049,19:14:21,1,0.049
1,192.168.123.2,0.000,0,0.119,0.119,19:14:22,1,0.119
1,192.168.123.2,0.000,0,0.060,0.060,19:14:23,1,0.060
1,192.168.123.2,0.000,0,0.067,0.067,19:14:24,1,0.067
1,192.168.123.2,0.000,0,0.050,0.050,19:14:25,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,19:14:26,1,0.052
1,192.168.123.2,0.000,0,0.054,0.054,19:14:27,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,19:14:28,1,0.051
1,192.168.123.2,0.000,0,0.082,0.082,19:14:29,1,0.082
1,192.168.123.2,0.000,0,0.058,0.058,19:14:30,1,0.058
1,192.168.123.2,0.000,0,0.049,0.049,19:14:31,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,19:14:32,1,0.049
1,192.168.123.2,0.000,0,0.059,0.059,19:14:33,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,19:14:34,1,0.050
1,192.168.123.2,0.000,0,0.059,0.059,19:14:35,1,0.059
1,192.168.123.2,0.000,0,0.051,0.051,19:14:36,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,19:14:37,1,0.053
1,192.168.123.2,0.000,0,0.057,0.057,19:14:39,1,0.057
1,192.168.123.2,0.000,0,0.142,0.142,19:14:40,1,0.142
1,192.168.123.2,0.000,0,0.059,0.059,19:14:41,1,0.059
1,192.168.123.2,0.000,0,0.055,0.055,19:14:42,1,0.055
1,192.168.123.2,0.000,0,0.095,0.095,19:14:43,1,0.095
1,192.168.123.2,0.000,0,0.132,0.132,19:14:44,1,0.132
1,192.168.123.2,0.000,0,0.055,0.055,19:14:45,1,0.055
1,192.168.123.2,0.000,0,0.077,0.077,19:14:46,1,0.077
1,192.168.123.2,0.000,0,0.052,0.052,19:14:47,1,0.052
1,192.168.123.2,0.000,0,0.061,0.061,19:14:48,1,0.061
1,192.168.123.2,0.000,0,0.062,0.062,19:14:49,1,0.062
1,192.168.123.2,0.000,0,0.052,0.052,19:14:50,1,0.052
1,192.168.123.2,0.000,0,0.062,0.062,19:14:51,1,0.062
1,192.168.123.2,0.000,0,0.062,0.062,19:14:52,1,0.062
1,192.168.123.2,0.000,0,0.082,0.082,19:14:53,1,0.082
1,192.168.123.2,0.000,0,0.100,0.100,19:14:54,1,0.100
1,192.168.123.2,0.000,0,0.108,0.108,19:14:55,1,0.108
1,192.168.123.2,0.000,0,0.117,0.117,19:14:56,1,0.117
1,192.168.123.2,0.000,0,0.205,0.205,19:14:57,1,0.205
1,192.168.123.2,0.000,0,0.063,0.063,19:14:58,1,0.063
1,192.168.123.2,0.000,0,0.064,0.064,19:14:59,1,0.064
1,192.168.123.2,0.000,0,0.098,0.098,19:15:0,1,0.098
1,192.168.123.2,0.000,0,0.097,0.097,19:15:1,1,0.097
1,192.168.123.2,0.000,0,0.056,0.056,19:15:2,1,0.056
1,192.168.123.2,0.000,0,0.098,0.098,19:15:3,1,0.098
1,192.168.123.2,0.000,0,0.072,0.072,19:15:4,1,0.072
1,192.168.123.2,0.000,0,0.100,0.100,19:15:5,1,0.100
1,192.168.123.2,0.000,0,0.082,0.082,19:15:6,1,0.082
1,192.168.123.2,0.000,0,0.047,0.047,19:15:7,1,0.047
1,192.168.123.2,0.000,0,0.075,0.075,19:15:8,1,0.075
1,192.168.123.2,0.000,0,0.129,0.129,19:15:9,1,0.129
1,192.168.123.2,0.000,0,0.075,0.075,19:15:10,1,0.075
1,192.168.123.2,0.000,0,0.074,0.074,19:15:11,1,0.074
1,192.168.123.2,0.000,0,0.055,0.055,19:15:12,1,0.055
1,192.168.123.2,0.000,0,0.069,0.069,19:15:13,1,0.069
1,192.168.123.2,0.000,0,0.072,0.072,19:15:14,1,0.072
1,192.168.123.2,0.000,0,0.094,0.094,19:15:15,1,0.094
1,192.168.123.2,0.000,0,0.092,0.092,19:15:16,1,0.092
1,192.168.123.2,0.000,0,0.051,0.051,19:15:17,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,19:15:18,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,19:15:19,1,0.049
1,192.168.123.2,0.000,0,0.070,0.070,19:15:20,1,0.070
1,192.168.123.2,0.000,0,0.073,0.073,19:15:21,1,0.073
1,192.168.123.2,0.000,0,0.078,0.078,19:15:22,1,0.078
1,192.168.123.2,0.000,0,0.075,0.075,19:15:23,1,0.075
1,192.168.123.2,0.000,0,0.049,0.049,19:15:24,1,0.049
1,192.168.123.2,0.000,0,0.050,0.050,19:15:25,1,0.050
1,192.168.123.2,0.000,0,0.106,0.106,19:15:26,1,0.106
1,192.168.123.2,0.000,0,0.062,0.062,19:15:27,1,0.062
1,192.168.123.2,0.000,0,0.049,0.049,19:15:28,1,0.049
1,192.168.123.2,0.000,0,0.054,0.054,19:15:29,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,19:15:30,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:15:31,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,19:15:32,1,0.050
1,192.168.123.2,0.000,0,0.064,0.064,19:15:33,1,0.064
1,192.168.123.2,0.000,0,0.051,0.051,19:15:34,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,19:15:35,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,19:15:36,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,19:15:37,1,0.050
1,192.168.123.2,0.000,0,0.065,0.065,19:15:38,1,0.065
1,192.168.123.2,0.000,0,0.051,0.051,19:15:39,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:15:40,1,0.051
1,192.168.123.2,0.000,0,0.059,0.059,19:15:41,1,0.059
1,192.168.123.2,0.000,0,0.049,0.049,19:15:42,1,0.049
1,192.168.123.2,0.000,0,0.050,0.050,19:15:43,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,19:15:44,1,0.052
1,192.168.123.2,0.000,0,0.058,0.058,19:15:45,1,0.058
1,192.168.123.2,0.000,0,0.054,0.054,19:15:46,1,0.054
1,192.168.123.2,0.000,0,0.155,0.155,19:15:47,1,0.155
1,192.168.123.2,0.000,0,0.048,0.048,19:15:48,1,0.048
1,192.168.123.2,0.000,0,0.059,0.059,19:15:49,1,0.059
1,192.168.123.2,0.000,0,0.066,0.066,19:15:50,1,0.066
1,192.168.123.2,0.000,0,0.092,0.092,19:15:51,1,0.092
1,192.168.123.2,0.000,0,0.063,0.063,19:15:53,1,0.063
1,192.168.123.2,0.000,0,0.051,0.051,19:15:54,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,19:15:55,1,0.051
1,192.168.123.2,0.000,0,0.062,0.062,19:15:56,1,0.062
1,192.168.123.2,0.000,0,0.065,0.065,19:15:57,1,0.065
1,192.168.123.2,0.000,0,0.054,0.054,19:15:58,1,0.054
1,192.168.123.2,0.000,0,0.065,0.065,19:15:59,1,0.065
1,192.168.123.2,0.000,0,0.054,0.054,19:16:0,1,0.054
1,192.168.123.2,0.000,0,0.067,0.067,19:16:1,1,0.067
1,192.168.123.2,0.000,0,0.060,0.060,19:16:2,1,0.060
1,192.168.123.2,0.000,0,0.070,0.070,19:16:3,1,0.070
1,192.168.123.2,0.000,0,0.075,0.075,19:16:4,1,0.075
1,192.168.123.2,0.000,0,0.069,0.069,19:16:5,1,0.069
1,192.168.123.2,0.000,0,0.054,0.054,19:16:6,1,0.054
1,192.168.123.2,0.000,0,0.053,0.053,19:16:7,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,19:16:8,1,0.054
1,192.168.123.2,0.000,0,0.080,0.080,19:16:9,1,0.080
1,192.168.123.2,0.000,0,0.114,0.114,19:16:10,1,0.114
1,192.168.123.2,0.000,0,0.095,0.095,19:16:11,1,0.095
1,192.168.123.2,0.000,0,0.048,0.048,19:16:12,1,0.048
1,192.168.123.2,0.000,0,0.068,0.068,19:16:13,1,0.068
1,192.168.123.2,0.000,0,0.090,0.090,19:16:14,1,0.090
1,192.168.123.2,0.000,0,0.060,0.060,19:16:15,1,0.060
