received,host,jitter,packet_loss,avgping,minping,time,sent,maxping
1,192.168.123.2,0.000,0,0.312,0.312,14:4:29,1,0.312
1,192.168.123.2,0.000,0,0.051,0.051,14:4:30,1,0.051
1,192.168.123.2,0.000,0,0.067,0.067,14:4:31,1,0.067
1,192.168.123.2,0.000,0,0.095,0.095,14:4:32,1,0.095
1,192.168.123.2,0.000,0,0.076,0.076,14:4:33,1,0.076
1,192.168.123.2,0.000,0,0.076,0.076,14:4:35,1,0.076
1,192.168.123.2,0.000,0,0.051,0.051,14:4:36,1,0.051
1,192.168.123.2,0.000,0,0.063,0.063,14:4:37,1,0.063
1,192.168.123.2,0.000,0,0.052,0.052,14:4:38,1,0.052
1,192.168.123.2,0.000,0,0.055,0.055,14:4:39,1,0.055
1,192.168.123.2,0.000,0,0.237,0.237,14:7:50,1,0.237
1,192.168.123.2,0.000,0,0.056,0.056,14:7:51,1,0.056
1,192.168.123.2,0.000,0,0.057,0.057,14:7:52,1,0.057
1,192.168.123.2,0.000,0,0.054,0.054,14:7:53,1,0.054
1,192.168.123.2,0.000,0,0.084,0.084,14:7:54,1,0.084
1,192.168.123.2,0.000,0,0.079,0.079,14:7:55,1,0.079
1,192.168.123.2,0.000,0,0.056,0.056,14:7:56,1,0.056
1,192.168.123.2,0.000,0,0.051,0.051,14:7:57,1,0.051
1,192.168.123.2,0.000,0,0.049,0.049,14:7:58,1,0.049
1,192.168.123.2,0.000,0,0.054,0.054,14:7:59,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,14:8:0,1,0.051
1,192.168.123.2,0.000,0,0.071,0.071,14:8:1,1,0.071
1,192.168.123.2,0.000,0,0.060,0.060,14:8:2,1,0.060
1,192.168.123.2,0.000,0,0.054,0.054,14:8:3,1,0.054
1,192.168.123.2,0.000,0,0.049,0.049,14:8:4,1,0.049
1,192.168.123.2,0.000,0,0.049,0.049,14:8:5,1,0.049
1,192.168.123.2,0.000,0,0.060,0.060,14:8:6,1,0.060
1,192.168.123.2,0.000,0,0.061,0.061,14:8:7,1,0.061
1,192.168.123.2,0.000,0,0.051,0.051,14:8:8,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:8:9,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,14:8:10,1,0.053
1,192.168.123.2,0.000,0,0.119,0.119,14:8:11,1,0.119
1,192.168.123.2,0.000,0,0.052,0.052,14:8:12,1,0.052
1,192.168.123.2,0.000,0,0.059,0.059,14:8:13,1,0.059
1,192.168.123.2,0.000,0,0.053,0.053,14:8:14,1,0.053
1,192.168.123.2,0.000,0,0.109,0.109,14:8:15,1,0.109
1,192.168.123.2,0.000,0,0.055,0.055,14:8:16,1,0.055
1,192.168.123.2,0.000,0,0.049,0.049,14:8:17,1,0.049
1,192.168.123.2,0.000,0,0.077,0.077,14:8:18,1,0.077
1,192.168.123.2,0.000,0,0.056,0.056,14:8:19,1,0.056
1,192.168.123.2,0.000,0,0.119,0.119,14:8:20,1,0.119
1,192.168.123.2,0.000,0,0.052,0.052,14:8:21,1,0.052
1,192.168.123.2,0.000,0,0.093,0.093,14:8:22,1,0.093
1,192.168.123.2,0.000,0,0.062,0.062,14:8:23,1,0.062
1,192.168.123.2,0.000,0,0.051,0.051,14:8:24,1,0.051
1,192.168.123.2,0.000,0,0.063,0.063,14:8:25,1,0.063
1,192.168.123.2,0.000,0,0.054,0.054,14:8:26,1,0.054
1,192.168.123.2,0.000,0,0.054,0.054,14:8:27,1,0.054
1,192.168.123.2,0.000,0,0.058,0.058,14:8:28,1,0.058
1,192.168.123.2,0.000,0,0.052,0.052,14:8:29,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,14:8:30,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,14:8:32,1,0.050
1,192.168.123.2,0.000,0,0.049,0.049,14:8:33,1,0.049
1,192.168.123.2,0.000,0,0.050,0.050,14:8:34,1,0.050
1,192.168.123.2,0.000,0,0.057,0.057,14:8:35,1,0.057
1,192.168.123.2,0.000,0,0.052,0.052,14:8:36,1,0.052
1,192.168.123.2,0.000,0,0.061,0.061,14:8:37,1,0.061
1,192.168.123.2,0.000,0,0.054,0.054,14:8:38,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,14:8:39,1,0.051
1,192.168.123.2,0.000,0,0.080,0.080,14:8:40,1,0.080
1,192.168.123.2,0.000,0,0.059,0.059,14:8:41,1,0.059
1,192.168.123.2,0.000,0,0.059,0.059,14:8:42,1,0.059
1,192.168.123.2,0.000,0,0.051,0.051,14:8:43,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:8:44,1,0.051
1,192.168.123.2,0.000,0,0.065,0.065,14:8:45,1,0.065
1,192.168.123.2,0.000,0,0.059,0.059,14:8:46,1,0.059
1,192.168.123.2,0.000,0,0.052,0.052,14:8:47,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,14:8:48,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,14:8:49,1,0.052
1,192.168.123.2,0.000,0,0.052,0.052,14:8:50,1,0.052
1,192.168.123.2,0.000,0,0.053,0.053,14:8:51,1,0.053
1,192.168.123.2,0.000,0,0.058,0.058,14:8:52,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,14:8:53,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,14:8:54,1,0.050
1,192.168.123.2,0.000,0,0.058,0.058,14:8:55,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,14:8:56,1,0.050
1,192.168.123.2,0.000,0,0.111,0.111,14:8:57,1,0.111
1,192.168.123.2,0.000,0,0.052,0.052,14:8:58,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,14:8:59,1,0.050
1,192.168.123.2,0.000,0,0.053,0.053,14:9:0,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,14:9:1,1,0.053
1,192.168.123.2,0.000,0,0.050,0.050,14:9:2,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,14:9:3,1,0.051
1,192.168.123.2,0.000,0,0.054,0.054,14:9:4,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,14:9:5,1,0.052
1,192.168.123.2,0.000,0,0.049,0.049,14:9:6,1,0.049
1,192.168.123.2,0.000,0,0.057,0.057,14:9:7,1,0.057
1,192.168.123.2,0.000,0,0.056,0.056,14:9:8,1,0.056
1,192.168.123.2,0.000,0,0.053,0.053,14:9:9,1,0.053
1,192.168.123.2,0.000,0,0.050,0.050,14:9:10,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,14:9:11,1,0.050
1,192.168.123.2,0.000,0,0.066,0.066,14:9:12,1,0.066
1,192.168.123.2,0.000,0,0.052,0.052,14:9:13,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,14:9:14,1,0.050
1,192.168.123.2,0.000,0,0.065,0.065,14:9:15,1,0.065
1,192.168.123.2,0.000,0,0.048,0.048,14:9:16,1,0.048
1,192.168.123.2,0.000,0,0.048,0.048,14:9:17,1,0.048
1,192.168.123.2,0.000,0,0.051,0.051,14:9:18,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,14:9:19,1,0.055
1,192.168.123.2,0.000,0,0.096,0.096,14:9:20,1,0.096
1,192.168.123.2,0.000,0,0.048,0.048,14:9:21,1,0.048
1,192.168.123.2,0.000,0,0.128,0.128,14:9:22,1,0.128
1,192.168.123.2,0.000,0,0.114,0.114,14:9:23,1,0.114
1,192.168.123.2,0.000,0,0.073,0.073,14:9:24,1,0.073
1,192.168.123.2,0.000,0,0.061,0.061,14:9:25,1,0.061
1,192.168.123.2,0.000,0,0.082,0.082,14:9:26,1,0.082
1,192.168.123.2,0.000,0,0.099,0.099,14:9:27,1,0.099
1,192.168.123.2,0.000,0,0.073,0.073,14:9:28,1,0.073
1,192.168.123.2,0.000,0,0.075,0.075,14:9:29,1,0.075
1,192.168.123.2,0.000,0,0.077,0.077,14:9:30,1,0.077
1,192.168.123.2,0.000,0,0.092,0.092,14:9:31,1,0.092
1,192.168.123.2,0.000,0,0.049,0.049,14:9:32,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,14:9:33,1,0.052
1,192.168.123.2,0.000,0,0.054,0.054,14:9:34,1,0.054
1,192.168.123.2,0.000,0,0.060,0.060,14:9:35,1,0.060
1,192.168.123.2,0.000,0,0.081,0.081,14:9:36,1,0.081
1,192.168.123.2,0.000,0,0.051,0.051,14:9:37,1,0.051
1,192.168.123.2,0.000,0,0.053,0.053,14:9:38,1,0.053
1,192.168.123.2,0.000,0,0.052,0.052,14:9:39,1,0.052
1,192.168.123.2,0.000,0,0.076,0.076,14:9:41,1,0.076
1,192.168.123.2,0.000,0,0.078,0.078,14:9:42,1,0.078
1,192.168.123.2,0.000,0,0.054,0.054,14:9:43,1,0.054
1,192.168.123.2,0.000,0,0.059,0.059,14:9:44,1,0.059
1,192.168.123.2,0.000,0,0.212,0.212,14:10:20,1,0.212
1,192.168.123.2,0.000,0,0.059,0.059,14:10:21,1,0.059
1,192.168.123.2,0.000,0,0.062,0.062,14:10:22,1,0.062
1,192.168.123.2,0.000,0,0.062,0.062,14:10:23,1,0.062
1,192.168.123.2,0.000,0,0.062,0.062,14:10:24,1,0.062
1,192.168.123.2,0.000,0,0.098,0.098,14:10:25,1,0.098
1,192.168.123.2,0.000,0,0.078,0.078,14:10:26,1,0.078
1,192.168.123.2,0.000,0,0.078,0.078,14:10:27,1,0.078
1,192.168.123.2,0.000,0,0.096,0.096,14:10:28,1,0.096
1,192.168.123.2,0.000,0,0.052,0.052,14:10:29,1,0.052
1,192.168.123.2,0.000,0,0.055,0.055,14:10:30,1,0.055
1,192.168.123.2,0.000,0,0.060,0.060,14:10:31,1,0.060
1,192.168.123.2,0.000,0,0.055,0.055,14:10:32,1,0.055
1,192.168.123.2,0.000,0,0.051,0.051,14:10:33,1,0.051
1,192.168.123.2,0.000,0,0.092,0.092,14:10:34,1,0.092
1,192.168.123.2,0.000,0,0.098,0.098,14:10:35,1,0.098
1,192.168.123.2,0.000,0,0.050,0.050,14:10:36,1,0.050
1,192.168.123.2,0.000,0,0.054,0.054,14:10:37,1,0.054
1,192.168.123.2,0.000,0,0.050,0.050,14:10:38,1,0.050
1,192.168.123.2,0.000,0,0.090,0.090,14:10:39,1,0.090
1,192.168.123.2,0.000,0,0.049,0.049,14:10:40,1,0.049
1,192.168.123.2,0.000,0,0.051,0.051,14:10:41,1,0.051
1,192.168.123.2,0.000,0,0.048,0.048,14:10:42,1,0.048
1,192.168.123.2,0.000,0,0.058,0.058,14:10:43,1,0.058
1,192.168.123.2,0.000,0,0.053,0.053,14:10:44,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,14:10:45,1,0.049
1,192.168.123.2,0.000,0,0.062,0.062,14:10:46,1,0.062
1,192.168.123.2,0.000,0,0.054,0.054,14:10:47,1,0.054
1,192.168.123.2,0.000,0,0.052,0.052,14:10:48,1,0.052
1,192.168.123.2,0.000,0,0.086,0.086,14:10:49,1,0.086
1,192.168.123.2,0.000,0,0.074,0.074,14:10:50,1,0.074
1,192.168.123.2,0.000,0,0.049,0.049,14:10:51,1,0.049
1,192.168.123.2,0.000,0,0.053,0.053,14:10:52,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,14:10:53,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,14:10:54,1,0.052
1,192.168.123.2,0.000,0,0.050,0.050,14:10:55,1,0.050
1,192.168.123.2,0.000,0,0.055,0.055,14:10:56,1,0.055
1,192.168.123.2,0.000,0,0.071,0.071,14:10:57,1,0.071
1,192.168.123.2,0.000,0,0.050,0.050,14:10:58,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,14:10:59,1,0.051
1,192.168.123.2,0.000,0,0.083,0.083,14:11:0,1,0.083
1,192.168.123.2,0.000,0,0.093,0.093,14:11:1,1,0.093
1,192.168.123.2,0.000,0,0.152,0.152,14:11:2,1,0.152
1,192.168.123.2,0.000,0,0.164,0.164,14:11:3,1,0.164
1,192.168.123.2,0.000,0,0.050,0.050,14:11:4,1,0.050
1,192.168.123.2,0.000,0,0.072,0.072,14:11:5,1,0.072
1,192.168.123.2,0.000,0,0.050,0.050,14:11:6,1,0.050
1,192.168.123.2,0.000,0,0.101,0.101,14:11:7,1,0.101
1,192.168.123.2,0.000,0,0.049,0.049,14:11:9,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,14:11:10,1,0.052
1,192.168.123.2,0.000,0,0.053,0.053,14:11:11,1,0.053
1,192.168.123.2,0.000,0,0.056,0.056,14:11:12,1,0.056
1,192.168.123.2,0.000,0,0.054,0.054,14:11:13,1,0.054
1,192.168.123.2,0.000,0,0.054,0.054,14:11:14,1,0.054
1,192.168.123.2,0.000,0,0.051,0.051,14:11:15,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:11:16,1,0.050
1,192.168.123.2,0.000,0,0.055,0.055,14:11:17,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,14:11:18,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,14:11:19,1,0.053
1,192.168.123.2,0.000,0,0.058,0.058,14:11:20,1,0.058
1,192.168.123.2,0.000,0,0.087,0.087,14:11:21,1,0.087
1,192.168.123.2,0.000,0,0.052,0.052,14:11:22,1,0.052
1,192.168.123.2,0.000,0,0.154,0.154,14:11:23,1,0.154
1,192.168.123.2,0.000,0,0.095,0.095,14:11:24,1,0.095
1,192.168.123.2,0.000,0,0.097,0.097,14:11:25,1,0.097
1,192.168.123.2,0.000,0,0.076,0.076,14:11:26,1,0.076
1,192.168.123.2,0.000,0,0.052,0.052,14:11:27,1,0.052
1,192.168.123.2,0.000,0,0.106,0.106,14:11:28,1,0.106
1,192.168.123.2,0.000,0,0.059,0.059,14:11:29,1,0.059
1,192.168.123.2,0.000,0,0.297,0.297,14:12:35,1,0.297
1,192.168.123.2,0.000,0,0.050,0.050,14:12:36,1,0.050
1,192.168.123.2,0.000,0,0.055,0.055,14:12:37,1,0.055
1,192.168.123.2,0.000,0,0.051,0.051,14:12:38,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:12:39,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,14:12:40,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,14:12:41,1,0.055
1,192.168.123.2,0.000,0,0.059,0.059,14:12:42,1,0.059
1,192.168.123.2,0.000,0,0.060,0.060,14:12:43,1,0.060
1,192.168.123.2,0.000,0,0.074,0.074,14:12:44,1,0.074
1,192.168.123.2,0.000,0,0.052,0.052,14:12:45,1,0.052
1,192.168.123.2,0.000,0,0.060,0.060,14:12:46,1,0.060
1,192.168.123.2,0.000,0,0.064,0.064,14:12:47,1,0.064
1,192.168.123.2,0.000,0,0.068,0.068,14:12:48,1,0.068
1,192.168.123.2,0.000,0,0.074,0.074,14:12:49,1,0.074
1,192.168.123.2,0.000,0,0.059,0.059,14:12:50,1,0.059
1,192.168.123.2,0.000,0,0.101,0.101,14:12:51,1,0.101
1,192.168.123.2,0.000,0,0.058,0.058,14:12:53,1,0.058
1,192.168.123.2,0.000,0,0.057,0.057,14:12:54,1,0.057
1,192.168.123.2,0.000,0,0.050,0.050,14:12:55,1,0.050
1,192.168.123.2,0.000,0,0.053,0.053,14:12:56,1,0.053
1,192.168.123.2,0.000,0,0.054,0.054,14:12:57,1,0.054
1,192.168.123.2,0.000,0,0.085,0.085,14:12:58,1,0.085
1,192.168.123.2,0.000,0,0.049,0.049,14:12:59,1,0.049
1,192.168.123.2,0.000,0,0.050,0.050,14:13:0,1,0.050
1,192.168.123.2,0.000,0,0.052,0.052,14:13:1,1,0.052
1,192.168.123.2,0.000,0,0.075,0.075,14:13:2,1,0.075
1,192.168.123.2,0.000,0,0.048,0.048,14:13:3,1,0.048
1,192.168.123.2,0.000,0,0.050,0.050,14:13:4,1,0.050
1,192.168.123.2,0.000,0,0.099,0.099,14:13:10,1,0.099
1,192.168.123.2,0.000,0,0.083,0.083,14:13:11,1,0.083
1,192.168.123.2,0.000,0,0.059,0.059,14:13:12,1,0.059
1,192.168.123.2,0.000,0,0.068,0.068,14:13:13,1,0.068
1,192.168.123.2,0.000,0,0.079,0.079,14:13:14,1,0.079
1,192.168.123.2,0.000,0,0.086,0.086,14:13:15,1,0.086
1,192.168.123.2,0.000,0,0.057,0.057,14:13:16,1,0.057
1,192.168.123.2,0.000,0,0.050,0.050,14:13:17,1,0.050
1,192.168.123.2,0.000,0,0.051,0.051,14:13:18,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:13:19,1,0.051
1,192.168.123.2,0.000,0,0.055,0.055,14:13:20,1,0.055
1,192.168.123.2,0.000,0,0.060,0.060,14:13:21,1,0.060
1,192.168.123.2,0.000,0,0.051,0.051,14:13:22,1,0.051
1,192.168.123.2,0.000,0,0.076,0.076,14:13:23,1,0.076
1,192.168.123.2,0.000,0,0.085,0.085,14:13:24,1,0.085
1,192.168.123.2,0.000,0,0.079,0.079,14:13:25,1,0.079
1,192.168.123.2,0.000,0,0.101,0.101,14:13:26,1,0.101
1,192.168.123.2,0.000,0,0.091,0.091,14:13:27,1,0.091
1,192.168.123.2,0.000,0,0.119,0.119,14:13:28,1,0.119
1,192.168.123.2,0.000,0,0.059,0.059,14:13:29,1,0.059
1,192.168.123.2,0.000,0,0.058,0.058,14:13:30,1,0.058
1,192.168.123.2,0.000,0,0.067,0.067,14:13:31,1,0.067
1,192.168.123.2,0.000,0,0.074,0.074,14:13:32,1,0.074
1,192.168.123.2,0.000,0,0.054,0.054,14:13:33,1,0.054
1,192.168.123.2,0.000,0,0.059,0.059,14:13:34,1,0.059
1,192.168.123.2,0.000,0,0.059,0.059,14:13:35,1,0.059
1,192.168.123.2,0.000,0,0.059,0.059,14:13:36,1,0.059
1,192.168.123.2,0.000,0,0.050,0.050,14:13:37,1,0.050
1,192.168.123.2,0.000,0,0.082,0.082,14:13:38,1,0.082
1,192.168.123.2,0.000,0,0.065,0.065,14:13:39,1,0.065
1,192.168.123.2,0.000,0,0.062,0.062,14:13:40,1,0.062
1,192.168.123.2,0.000,0,0.065,0.065,14:13:41,1,0.065
1,192.168.123.2,0.000,0,0.134,0.134,14:13:42,1,0.134
1,192.168.123.2,0.000,0,0.052,0.052,14:13:43,1,0.052
1,192.168.123.2,0.000,0,0.075,0.075,14:13:44,1,0.075
1,192.168.123.2,0.000,0,0.094,0.094,14:13:45,1,0.094
1,192.168.123.2,0.000,0,0.089,0.089,14:13:46,1,0.089
1,192.168.123.2,0.000,0,0.113,0.113,14:13:47,1,0.113
1,192.168.123.2,0.000,0,0.081,0.081,14:13:48,1,0.081
1,192.168.123.2,0.000,0,0.060,0.060,14:13:49,1,0.060
1,192.168.123.2,0.000,0,0.078,0.078,14:13:50,1,0.078
1,192.168.123.2,0.000,0,0.056,0.056,14:13:51,1,0.056
1,192.168.123.2,0.000,0,0.097,0.097,14:13:52,1,0.097
1,192.168.123.2,0.000,0,0.053,0.053,14:13:53,1,0.053
1,192.168.123.2,0.000,0,0.078,0.078,14:13:54,1,0.078
1,192.168.123.2,0.000,0,0.051,0.051,14:13:55,1,0.051
1,192.168.123.2,0.000,0,0.080,0.080,14:13:56,1,0.080
1,192.168.123.2,0.000,0,0.053,0.053,14:13:57,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,14:13:58,1,0.051
1,192.168.123.2,0.000,0,0.051,0.051,14:13:59,1,0.051
1,192.168.123.2,0.000,0,0.050,0.050,14:14:0,1,0.050
1,192.168.123.2,0.000,0,0.050,0.050,14:14:1,1,0.050
1,192.168.123.2,0.000,0,0.208,0.208,14:14:2,1,0.208
1,192.168.123.2,0.000,0,0.058,0.058,14:14:3,1,0.058
1,192.168.123.2,0.000,0,0.051,0.051,14:14:4,1,0.051
1,192.168.123.2,0.000,0,0.056,0.056,14:14:5,1,0.056
1,192.168.123.2,0.000,0,0.049,0.049,14:14:7,1,0.049
1,192.168.123.2,0.000,0,0.052,0.052,14:14:8,1,0.052
1,192.168.123.2,0.000,0,0.060,0.060,14:14:9,1,0.060
1,192.168.123.2,0.000,0,0.062,0.062,14:14:10,1,0.062
1,192.168.123.2,0.000,0,0.157,0.157,14:14:11,1,0.157
1,192.168.123.2,0.000,0,0.085,0.085,14:14:12,1,0.085
1,192.168.123.2,0.000,0,0.061,0.061,14:14:13,1,0.061
1,192.168.123.2,0.000,0,0.053,0.053,14:14:14,1,0.053
1,192.168.123.2,0.000,0,0.077,0.077,14:14:15,1,0.077
1,192.168.123.2,0.000,0,0.051,0.051,14:14:16,1,0.051
1,192.168.123.2,0.000,0,0.080,0.080,14:14:17,1,0.080
1,192.168.123.2,0.000,0,0.053,0.053,14:14:18,1,0.053
1,192.168.123.2,0.000,0,0.053,0.053,14:14:19,1,0.053
1,192.168.123.2,0.000,0,0.051,0.051,14:14:20,1,0.051
1,192.168.123.2,0.000,0,0.058,0.058,14:14:21,1,0.058
1,192.168.123.2,0.000,0,0.058,0.058,14:14:22,1,0.058
1,192.168.123.2,0.000,0,0.050,0.050,14:14:23,1,0.050
1,192.168.123.2,0.000,0,0.083,0.083,14:14:24,1,0.083
1,192.168.123.2,0.000,0,0.066,0.066,14:14:25,1,0.066
1,192.168.123.2,0.000,0,0.062,0.062,14:14:26,1,0.062
1,192.168.123.2,0.000,0,0.132,0.132,14:14:27,1,0.132
1,192.168.123.2,0.000,0,0.062,0.062,14:14:28,1,0.062
1,192.168.123.2,0.000,0,0.085,0.085,14:14:29,1,0.085
1,192.168.123.2,0.000,0,0.060,0.060,14:14:30,1,0.060
1,192.168.123.2,0.000,0,0.079,0.079,14:14:31,1,0.079
1,192.168.123.2,0.000,0,0.048,0.048,14:14:32,1,0.048
1,192.168.123.2,0.000,0,0.091,0.091,14:14:33,1,0.091
1,192.168.123.2,0.000,0,0.051,0.051,14:14:34,1,0.051
1,192.168.123.2,0.000,0,0.058,0.058,14:14:35,1,0.058
1,192.168.123.2,0.000,0,0.053,0.053,14:14:36,1,0.053
1,192.168.123.2,0.000,0,0.138,0.138,14:14:37,1,0.138
1,192.168.123.2,0.000,0,0.074,0.074,14:14:38,1,0.074
1,192.168.123.2,0.000,0,0.074,0.074,14:14:39,1,0.074
1,192.168.123.2,0.000,0,0.094,0.094,14:14:40,1,0.094
1,192.168.123.2,0.000,0,0.075,0.075,14:14:41,1,0.075
1,192.168.123.2,0.000,0,0.095,0.095,14:14:42,1,0.095
1,192.168.123.2,0.000,0,0.078,0.078,14:14:43,1,0.078
1,192.168.123.2,0.000,0,0.055,0.055,14:14:44,1,0.055
1,192.168.123.2,0.000,0,0.053,0.053,14:14:45,1,0.053
1,192.168.123.2,0.000,0,0.049,0.049,14:14:46,1,0.049
1,192.168.123.2,0.000,0,0.059,0.059,14:14:47,1,0.059
